ts,match_id,room_id,turn_index,actor_id,enemy_id,chosen_action_kind,chosen_skill_id,chosen_action_group,dmg_to_enemy,heal_to_self,effect_applied,enemy_hp_after,actor_hp_after,battle_finished,winner_id,actor.level,actor.hp,actor.hp_pct,actor.power,actor.attack,actor.defense,actor.dmg_min,actor.dmg_max,actor.atk_boost_min,actor.atk_boost_max,actor.pct_damage,actor.pct_crit,actor.pct_evade,actor.pct_resist,actor.pct_escape,actor.pct_negate,enemy.level,enemy.hp,enemy.hp_pct,enemy.power,enemy.attack,enemy.defense,enemy.dmg_min,enemy.dmg_max,enemy.atk_boost_min,enemy.atk_boost_max,enemy.pct_damage,enemy.pct_crit,enemy.pct_evade,enemy.pct_resist,enemy.pct_escape,enemy.pct_negate,mask.num_specials_valid_off,mask.num_specials_valid_def,mask.num_support_valid,mask.num_masters_valid_off,mask.num_masters_valid_def,mask.num_masters_support
2025-08-24T00:04:40.053Z,room1-1755993851869,room1,14,playerB,playerA,BASIC_ATTACK,,offense,4,0,DAMAGE,11,6,false,,1,6,0.15,10,10,11,1,4,1,6,55,10,5,10,0,20,1,15,0.375,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:04:41.550Z,room1-1755993851869,room1,15,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,9,4,false,,1,4,0.1,10,10,11,1,4,1,6,55,10,5,10,0,20,1,11,0.275,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:04:44.862Z,room1-1755993851869,room1,16,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,8,3,false,,1,3,0.075,10,10,11,1,4,1,6,55,10,5,10,0,20,1,9,0.225,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:16:17.870Z,room1-1755994559346,room1,1,playerB,playerA,BASIC_ATTACK,,offense,0,0,NONE,44,39,false,,1,39,0.975,8,10,11,1,6,1,6,55,10,5,10,0,20,1,44,1.1,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:16:25.951Z,room1-1755994559346,room1,2,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,42,39,false,,1,39,0.975,8,10,11,1,6,1,6,55,10,5,10,0,20,1,44,1.1,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:16:30.323Z,room1-1755994559346,room1,3,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,40,38,false,,1,38,0.95,8,10,11,1,6,1,6,55,10,5,10,0,20,1,42,1.05,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:16:33.713Z,room1-1755994559346,room1,4,playerB,playerA,BASIC_ATTACK,,offense,0,0,NONE,40,32,false,,1,32,0.8,8,10,11,1,6,1,6,55,10,5,10,0,20,1,40,1,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:16:36.469Z,room1-1755994559346,room1,5,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,39,29,false,,1,29,0.725,8,10,11,1,6,1,6,55,10,5,10,0,20,1,40,1,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:16:38.804Z,room1-1755994559346,room1,6,playerB,playerA,BASIC_ATTACK,,offense,6,0,DAMAGE,33,28,false,,1,28,0.7,8,10,11,1,6,1,6,55,10,5,10,0,20,1,39,0.975,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:16:40.490Z,room1-1755994559346,room1,7,playerB,playerA,BASIC_ATTACK,,offense,4,0,DAMAGE,29,23,false,,1,23,0.575,8,10,11,1,6,1,6,55,10,5,10,0,20,1,33,0.825,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:16:42.135Z,room1-1755994559346,room1,8,playerB,playerA,BASIC_ATTACK,,offense,6,0,DAMAGE,23,17,false,,1,17,0.425,8,10,11,1,6,1,6,55,10,5,10,0,20,1,29,0.725,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:16:43.702Z,room1-1755994559346,room1,9,playerB,playerA,BASIC_ATTACK,,offense,5,0,DAMAGE,18,16,false,,1,16,0.4,8,10,11,1,6,1,6,55,10,5,10,0,20,1,23,0.575,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:16:45.364Z,room1-1755994559346,room1,10,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,16,10,false,,1,10,0.25,8,10,11,1,6,1,6,55,10,5,10,0,20,1,18,0.45,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:16:46.897Z,room1-1755994559346,room1,11,playerB,playerA,BASIC_ATTACK,,offense,3,0,DAMAGE,13,10,false,,1,10,0.25,8,10,11,1,6,1,6,55,10,5,10,0,20,1,16,0.4,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:16:49.572Z,room1-1755994559346,room1,12,playerB,playerA,BASIC_ATTACK,,offense,6,0,DAMAGE,7,9,false,,1,9,0.225,8,10,11,1,6,1,6,55,10,5,10,0,20,1,13,0.325,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:16:53.530Z,room1-1755994559346,room1,13,playerB,playerA,BASIC_ATTACK,,offense,0,0,NONE,7,5,false,,1,5,0.125,8,10,11,1,6,1,6,55,10,5,10,0,20,1,7,0.175,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:20:08.097Z,room1-1755994801734,room1,1,playerB,playerA,BASIC_ATTACK,,offense,6,0,DAMAGE,38,44,false,,1,44,1.1,8,10,11,1,6,1,6,55,10,5,10,0,20,1,44,1.1,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:20:11.361Z,room1-1755994801734,room1,2,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,37,38,false,,1,38,0.95,8,10,11,1,6,1,6,55,10,5,10,0,20,1,38,0.95,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:20:13.096Z,room1-1755994801734,room1,3,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,36,32,false,,1,32,0.8,8,10,11,1,6,1,6,55,10,5,10,0,20,1,37,0.925,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:20:14.476Z,room1-1755994801734,room1,4,playerB,playerA,BASIC_ATTACK,,offense,3,0,DAMAGE,33,27,false,,1,27,0.675,8,10,11,1,6,1,6,55,10,5,10,0,20,1,36,0.9,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:20:15.824Z,room1-1755994801734,room1,5,playerB,playerA,BASIC_ATTACK,,offense,6,0,DAMAGE,27,23,false,,1,23,0.575,8,10,11,1,6,1,6,55,10,5,10,0,20,1,33,0.825,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:20:17.656Z,room1-1755994801734,room1,6,playerB,playerA,BASIC_ATTACK,,offense,4,0,DAMAGE,23,23,false,,1,23,0.575,8,10,11,1,6,1,6,55,10,5,10,0,20,1,27,0.675,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:20:19.217Z,room1-1755994801734,room1,7,playerB,playerA,BASIC_ATTACK,,offense,4,0,DAMAGE,19,21,false,,1,21,0.525,8,10,11,1,6,1,6,55,10,5,10,0,20,1,23,0.575,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:20:20.650Z,room1-1755994801734,room1,8,playerB,playerA,BASIC_ATTACK,,offense,6,0,DAMAGE,13,21,false,,1,21,0.525,8,10,11,1,6,1,6,55,10,5,10,0,20,1,19,0.475,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:20:22.074Z,room1-1755994801734,room1,9,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,12,21,false,,1,21,0.525,8,10,11,1,6,1,6,55,10,5,10,0,20,1,13,0.325,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:20:23.648Z,room1-1755994801734,room1,10,playerB,playerA,BASIC_ATTACK,,offense,6,0,DAMAGE,6,16,false,,1,16,0.4,8,10,11,1,6,1,6,55,10,5,10,0,20,1,12,0.3,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:20:25.957Z,room1-1755994801734,room1,11,playerB,playerA,BASIC_ATTACK,,offense,0,0,NONE,6,16,false,,1,16,0.4,8,10,11,1,6,1,6,55,10,5,10,0,20,1,6,0.15,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:20:28.441Z,room1-1755994801734,room1,12,playerB,playerA,BASIC_ATTACK,,offense,0,0,NONE,6,16,false,,1,16,0.4,8,10,11,1,6,1,6,55,10,5,10,0,20,1,6,0.15,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:20:31.627Z,room1-1755994801734,room1,13,playerB,playerA,BASIC_ATTACK,,offense,3,0,DAMAGE,3,10,false,,1,10,0.25,8,10,11,1,6,1,6,55,10,5,10,0,20,1,6,0.15,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:20:35.061Z,room1-1755994801734,room1,14,playerB,playerA,BASIC_ATTACK,,offense,3,0,DAMAGE,0,6,true,B,1,6,0.15,8,10,11,1,6,1,6,55,10,5,10,0,20,1,3,0.075,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:21:15.952Z,room1-1755994871710,room1,1,playerB,playerA,BASIC_ATTACK,,offense,0,0,NONE,42,39,false,,1,39,0.975,8,10,11,1,6,1,6,55,10,5,10,0,20,1,42,1.05,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:21:17.393Z,room1-1755994871710,room1,2,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,40,35,false,,1,35,0.875,8,10,11,1,6,1,6,55,10,5,10,0,20,1,42,1.05,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:21:18.789Z,room1-1755994871710,room1,3,playerB,playerA,BASIC_ATTACK,,offense,6,0,DAMAGE,34,30,false,,1,30,0.75,8,10,11,1,6,1,6,55,10,5,10,0,20,1,40,1,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:21:20.315Z,room1-1755994871710,room1,4,playerB,playerA,BASIC_ATTACK,,offense,4,0,DAMAGE,30,30,false,,1,30,0.75,8,10,11,1,6,1,6,55,10,5,10,0,20,1,34,0.85,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:21:21.794Z,room1-1755994871710,room1,5,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,28,28,false,,1,28,0.7,8,10,11,1,6,1,6,55,10,5,10,0,20,1,30,0.75,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:21:23.243Z,room1-1755994871710,room1,6,playerB,playerA,BASIC_ATTACK,,offense,6,0,DAMAGE,22,26,false,,1,26,0.65,8,10,11,1,6,1,6,55,10,5,10,0,20,1,28,0.7,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:21:25.240Z,room1-1755994871710,room1,7,playerB,playerA,BASIC_ATTACK,,offense,5,0,DAMAGE,17,25,false,,1,25,0.625,8,10,11,1,6,1,6,55,10,5,10,0,20,1,22,0.55,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:21:26.575Z,room1-1755994871710,room1,8,playerB,playerA,BASIC_ATTACK,,offense,4,0,DAMAGE,13,20,false,,1,20,0.5,8,10,11,1,6,1,6,55,10,5,10,0,20,1,17,0.425,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:21:27.993Z,room1-1755994871710,room1,9,playerB,playerA,BASIC_ATTACK,,offense,5,0,DAMAGE,8,18,false,,1,18,0.45,8,10,11,1,6,1,6,55,10,5,10,0,20,1,13,0.325,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:21:29.408Z,room1-1755994871710,room1,10,playerB,playerA,BASIC_ATTACK,,offense,3,0,DAMAGE,5,18,false,,1,18,0.45,8,10,11,1,6,1,6,55,10,5,10,0,20,1,8,0.2,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:21:30.873Z,room1-1755994871710,room1,11,playerB,playerA,BASIC_ATTACK,,offense,0,0,NONE,5,13,false,,1,13,0.325,8,10,11,1,6,1,6,55,10,5,10,0,20,1,5,0.125,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:21:32.396Z,room1-1755994871710,room1,12,playerB,playerA,BASIC_ATTACK,,offense,0,0,NONE,5,10,false,,1,10,0.25,8,10,11,1,6,1,6,55,10,5,10,0,20,1,5,0.125,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:21:33.917Z,room1-1755994871710,room1,13,playerB,playerA,BASIC_ATTACK,,offense,5,0,DAMAGE,0,4,true,B,1,4,0.1,8,10,11,1,6,1,6,55,10,5,10,0,20,1,5,0.125,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:28:32.075Z,room1-1755995309150,room1,1,playerB,playerA,BASIC_ATTACK,,offense,3,0,DAMAGE,41,40,false,,1,40,1,8,10,11,1,6,1,6,55,10,5,10,0,20,1,44,1.1,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:28:33.340Z,room1-1755995309150,room1,2,playerB,playerA,BASIC_ATTACK,,offense,0,0,NONE,41,37,false,,1,37,0.925,8,10,11,1,6,1,6,55,10,5,10,0,20,1,41,1.025,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:28:35.405Z,room1-1755995309150,room1,3,playerB,playerA,BASIC_ATTACK,,offense,0,0,NONE,41,33,false,,1,33,0.825,8,10,11,1,6,1,6,55,10,5,10,0,20,1,41,1.025,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:28:36.591Z,room1-1755995309150,room1,4,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,40,32,false,,1,32,0.8,8,10,11,1,6,1,6,55,10,5,10,0,20,1,41,1.025,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:28:38.645Z,room1-1755995309150,room1,5,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,39,26,false,,1,26,0.65,8,10,11,1,6,1,6,55,10,5,10,0,20,1,40,1,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:28:39.940Z,room1-1755995309150,room1,6,playerB,playerA,BASIC_ATTACK,,offense,5,0,DAMAGE,34,22,false,,1,22,0.55,8,10,11,1,6,1,6,55,10,5,10,0,20,1,39,0.975,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:28:41.313Z,room1-1755995309150,room1,7,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,32,16,false,,1,16,0.4,8,10,11,1,6,1,6,55,10,5,10,0,20,1,34,0.85,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:28:42.680Z,room1-1755995309150,room1,8,playerB,playerA,BASIC_ATTACK,,offense,6,0,DAMAGE,26,13,false,,1,13,0.325,8,10,11,1,6,1,6,55,10,5,10,0,20,1,32,0.8,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:28:44.065Z,room1-1755995309150,room1,9,playerB,playerA,BASIC_ATTACK,,offense,5,0,DAMAGE,21,9,false,,1,9,0.225,8,10,11,1,6,1,6,55,10,5,10,0,20,1,26,0.65,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:28:45.465Z,room1-1755995309150,room1,10,playerB,playerA,BASIC_ATTACK,,offense,6,0,DAMAGE,15,9,false,,1,9,0.225,8,10,11,1,6,1,6,55,10,5,10,0,20,1,21,0.525,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:28:46.814Z,room1-1755995309150,room1,11,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,13,6,false,,1,6,0.15,8,10,11,1,6,1,6,55,10,5,10,0,20,1,15,0.375,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:28:48.759Z,room1-1755995309150,room1,12,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,12,5,false,,1,5,0.125,8,10,11,1,6,1,6,55,10,5,10,0,20,1,13,0.325,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:28:50.750Z,room1-1755995309150,room1,13,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,11,5,false,,1,5,0.125,8,10,11,1,6,1,6,55,10,5,10,0,20,1,12,0.3,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:28:52.367Z,room1-1755995309150,room1,14,playerB,playerA,BASIC_ATTACK,,offense,4,0,DAMAGE,7,4,false,,1,4,0.1,8,10,11,1,6,1,6,55,10,5,10,0,20,1,11,0.275,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:28:54.068Z,room1-1755995309150,room1,15,playerB,playerA,BASIC_ATTACK,,offense,4,0,DAMAGE,3,2,false,,1,2,0.05,8,10,11,1,6,1,6,55,10,5,10,0,20,1,7,0.175,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:29:22.617Z,room1-1755995358940,room1,1,playerB,playerA,BASIC_ATTACK,,offense,3,0,DAMAGE,41,44,false,,1,44,1.1,8,10,11,1,6,1,6,55,10,5,10,0,20,1,44,1.1,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:29:24.284Z,room1-1755995358940,room1,2,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,40,44,false,,1,44,1.1,8,10,11,1,6,1,6,55,10,5,10,0,20,1,41,1.025,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:29:25.988Z,room1-1755995358940,room1,3,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,39,42,false,,1,42,1.05,8,10,11,1,6,1,6,55,10,5,10,0,20,1,40,1,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:29:27.590Z,room1-1755995358940,room1,4,playerB,playerA,BASIC_ATTACK,,offense,0,0,NONE,39,36,false,,1,36,0.9,8,10,11,1,6,1,6,55,10,5,10,0,20,1,39,0.975,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:29:29.187Z,room1-1755995358940,room1,5,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,38,32,false,,1,32,0.8,8,10,11,1,6,1,6,55,10,5,10,0,20,1,39,0.975,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:29:30.657Z,room1-1755995358940,room1,6,playerB,playerA,BASIC_ATTACK,,offense,6,0,DAMAGE,32,31,false,,1,31,0.775,8,10,11,1,6,1,6,55,10,5,10,0,20,1,38,0.95,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:29:32.150Z,room1-1755995358940,room1,7,playerB,playerA,BASIC_ATTACK,,offense,6,0,DAMAGE,26,29,false,,1,29,0.725,8,10,11,1,6,1,6,55,10,5,10,0,20,1,32,0.8,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:29:33.721Z,room1-1755995358940,room1,8,playerB,playerA,BASIC_ATTACK,,offense,5,0,DAMAGE,21,25,false,,1,25,0.625,8,10,11,1,6,1,6,55,10,5,10,0,20,1,26,0.65,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:29:35.263Z,room1-1755995358940,room1,9,playerB,playerA,BASIC_ATTACK,,offense,6,0,DAMAGE,15,20,false,,1,20,0.5,8,10,11,1,6,1,6,55,10,5,10,0,20,1,21,0.525,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:29:36.770Z,room1-1755995358940,room1,10,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,14,16,false,,1,16,0.4,8,10,11,1,6,1,6,55,10,5,10,0,20,1,15,0.375,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:29:38.258Z,room1-1755995358940,room1,11,playerB,playerA,BASIC_ATTACK,,offense,4,0,DAMAGE,10,12,false,,1,12,0.3,8,10,11,1,6,1,6,55,10,5,10,0,20,1,14,0.35,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:29:39.736Z,room1-1755995358940,room1,12,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,8,12,false,,1,12,0.3,8,10,11,1,6,1,6,55,10,5,10,0,20,1,10,0.25,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:29:41.232Z,room1-1755995358940,room1,13,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,6,8,false,,1,8,0.2,8,10,11,1,6,1,6,55,10,5,10,0,20,1,8,0.2,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:29:42.722Z,room1-1755995358940,room1,14,playerB,playerA,BASIC_ATTACK,,offense,0,0,NONE,6,3,false,,1,3,0.075,8,10,11,1,6,1,6,55,10,5,10,0,20,1,6,0.15,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:29:44.776Z,room1-1755995358940,room1,15,playerB,playerA,BASIC_ATTACK,,offense,0,0,NONE,6,3,false,,1,3,0.075,8,10,11,1,6,1,6,55,10,5,10,0,20,1,6,0.15,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:39:13.477Z,room1-1755995947980,room1,1,playerB,playerA,BASIC_ATTACK,,offense,5,0,DAMAGE,39,39,false,,1,39,0.975,8,10,10,1,6,1,8,70,5,0,5,0,20,1,44,1.1,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:39:14.901Z,room1-1755995947980,room1,2,playerB,playerA,BASIC_ATTACK,,offense,3,0,DAMAGE,36,34,false,,1,34,0.85,8,10,10,1,6,1,8,70,5,0,5,0,20,1,39,0.975,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:39:16.291Z,room1-1755995947980,room1,3,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,34,31,false,,1,31,0.775,8,10,10,1,6,1,8,70,5,0,5,0,20,1,36,0.9,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:39:18.629Z,room1-1755995947980,room1,4,playerB,playerA,BASIC_ATTACK,,offense,0,0,NONE,34,28,false,,1,28,0.7,8,10,10,1,6,1,8,70,5,0,5,0,20,1,34,0.85,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:39:20.538Z,room1-1755995947980,room1,5,playerB,playerA,BASIC_ATTACK,,offense,4,0,DAMAGE,30,23,false,,1,23,0.575,8,10,10,1,6,1,8,70,5,0,5,0,20,1,34,0.85,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:39:22.136Z,room1-1755995947980,room1,6,playerB,playerA,BASIC_ATTACK,,offense,0,0,NONE,30,21,false,,1,21,0.525,8,10,10,1,6,1,8,70,5,0,5,0,20,1,30,0.75,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:39:23.779Z,room1-1755995947980,room1,7,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,28,15,false,,1,15,0.375,8,10,10,1,6,1,8,70,5,0,5,0,20,1,30,0.75,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:39:25.394Z,room1-1755995947980,room1,8,playerB,playerA,BASIC_ATTACK,,offense,3,0,DAMAGE,25,10,false,,1,10,0.25,8,10,10,1,6,1,8,70,5,0,5,0,20,1,28,0.7,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:39:26.998Z,room1-1755995947980,room1,9,playerB,playerA,BASIC_ATTACK,,offense,6,0,DAMAGE,19,9,false,,1,9,0.225,8,10,10,1,6,1,8,70,5,0,5,0,20,1,25,0.625,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:39:28.592Z,room1-1755995947980,room1,10,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,17,6,false,,1,6,0.15,8,10,10,1,6,1,8,70,5,0,5,0,20,1,19,0.475,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:39:30.584Z,room1-1755995947980,room1,11,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,15,2,false,,1,2,0.05,8,10,10,1,6,1,8,70,5,0,5,0,20,1,17,0.425,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:40:04.164Z,room1-1755995997458,room1,1,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,37,38,false,,1,38,0.95,8,10,10,1,6,1,8,70,5,0,5,0,20,1,39,0.975,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:40:06.949Z,room1-1755995997458,room1,2,playerB,playerA,BASIC_ATTACK,,offense,5,0,DAMAGE,32,35,false,,1,35,0.875,8,10,10,1,6,1,8,70,5,0,5,0,20,1,37,0.925,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:40:09.359Z,room1-1755995997458,room1,3,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,30,30,false,,1,30,0.75,8,10,10,1,6,1,8,70,5,0,5,0,20,1,32,0.8,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:40:10.870Z,room1-1755995997458,room1,4,playerB,playerA,BASIC_ATTACK,,offense,0,0,NONE,30,29,false,,1,29,0.725,8,10,10,1,6,1,8,70,5,0,5,0,20,1,30,0.75,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
2025-08-24T00:40:12.879Z,room1-1755995997458,room1,5,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,28,26,false,,1,26,0.65,8,10,10,1,6,1,8,70,5,0,5,0,20,1,30,0.75,8,10,11,1,6,1,6,55,10,5,10,0,20,0,0,0,0,0,0
